router,memory,model,ticket_id,kb_attached,result,accuracy,groundedness,schema_validity,latency_ms,cost_usd,model_used,json_valid,schema_valid,gold_category,predicted_category
llm_first,rag,slm2,163,True,success,1,0.581689059734344,1,3062.15260000317,0.001037,slm,True,True,access,access
llm_first,rag,slm2,164,True,success,0,0.581689059734344,1,2959.8185000068,0.0010485,slm,True,True,access,miscellaneous
llm_first,rag,slm2,165,True,success,0,0.581689059734344,1,2886.35409998823,0.001034,slm,True,True,hr support,miscellaneous
llm_first,rag,slm2,166,True,success,1,0.581689059734344,1,2855.92709999764,0.0010375,slm,True,True,access,access
llm_first,rag,slm2,167,True,success,1,0.581689059734344,1,2932.29450000217,0.0011105,slm,True,True,access,access
llm_first,rag,slm2,168,True,success,0,0.581689059734344,1,3108.28280000714,0.04246,llm,True,True,storage,purchase
llm_first,rag,slm2,169,True,success,0,0.581689059734344,1,2745.94940000679,0.001047,slm,True,True,access,miscellaneous
llm_first,rag,slm2,170,True,success,0,0.581689059734344,1,2817.17389999539,0.0010465,slm,True,True,hr support,access
llm_first,rag,slm2,171,True,success,1,0.581689059734344,1,3021.36650000466,0.0010465,slm,True,True,access,access
llm_first,rag,slm2,172,True,success,0,0.581689059734344,1,3053.40890001389,0.001035,slm,True,True,internal project,access
llm_first,rag,slm2,173,True,success,0,0.581689059734344,1,2701.91980001982,0.001037,slm,True,True,hardware,access
llm_first,rag,slm2,174,True,success,1,0.581689059734344,1,2883.66629998199,0.001044,slm,True,True,storage,storage
llm_first,rag,slm2,175,True,success,1,0.581689059734344,1,2990.81180000212,0.0010445,slm,True,True,hr support,hr support
llm_first,rag,slm2,176,True,success,0,0.581689059734344,1,2806.39939999673,0.0010505,slm,True,True,administrative rights,storage
llm_first,rag,slm2,177,True,success,0,0.581689059734344,1,2720.13609998975,0.0010475,slm,True,True,miscellaneous,access
llm_first,rag,slm2,178,True,success,0,0.581689059734344,1,2778.27640000032,0.0012195,slm,True,True,hardware,access
llm_first,rag,slm2,179,True,success,1,0.581689059734344,1,2789.0172000043,0.0010329999999999,slm,True,True,hr support,hr support
llm_first,rag,slm2,180,True,success,0,0.581689059734344,1,2791.33879998698,0.00104,slm,True,True,hr support,administrative rights
llm_first,rag,slm2,181,True,success,0,0.581689059734344,1,2839.53960001235,0.00104,slm,True,True,hr support,miscellaneous
llm_first,rag,slm2,182,True,success,0,0.581689059734344,1,2975.89149998384,0.001046,slm,True,True,access,miscellaneous
llm_first,rag,slm2,183,True,success,0,0.581689059734344,1,3307.93829998583,0.001059,slm,True,True,hardware,miscellaneous
llm_first,rag,slm2,184,True,success,0,0.581689059734344,1,2940.31209999229,0.001041,slm,True,True,purchase,hardware
llm_first,rag,slm2,185,True,success,1,0.581689059734344,1,2798.94280000007,0.0010455,slm,True,True,access,access
llm_first,rag,slm2,186,True,success,0,0.581689059734344,1,2918.10620002797,0.0010395,slm,True,True,miscellaneous,internal project
llm_first,rag,slm2,187,True,success,0,0.581689059734344,1,2735.97549999249,0.0010395,slm,True,True,miscellaneous,access
llm_first,rag,slm2,188,True,success,0,0.581689059734344,1,2773.90949998516,0.0010429999999999,slm,True,True,hardware,miscellaneous
llm_first,rag,slm2,189,True,success,0,0.581689059734344,1,3315.45230001211,0.001039,slm,True,True,hardware,miscellaneous
llm_first,rag,slm2,190,True,success,0,0.581689059734344,1,2704.64959999662,0.0010595,slm,True,True,purchase,administrative rights
llm_first,rag,slm2,191,True,success,0,0.581689059734344,1,2884.56679999944,0.0010674999999999,slm,True,True,hardware,miscellaneous
llm_first,rag,slm2,192,True,success,1,0.581689059734344,1,2819.86319998395,0.0010385,slm,True,True,hr support,hr support
llm_first,rag,slm2,193,True,success,1,0.581689059734344,1,2880.91159999021,0.0010445,slm,True,True,storage,storage
llm_first,rag,slm2,194,True,success,0,0.581689059734344,1,3145.86359998793,0.0010375,slm,True,True,storage,access
llm_first,rag,slm2,195,True,success,0,0.581689059734344,1,2775.95779998227,0.0010325,slm,True,True,hr support,access
llm_first,rag,slm2,196,True,success,0,0.581689059734344,1,3166.92499999771,0.04334,llm,True,True,purchase,access
llm_first,rag,slm2,197,True,success,0,0.581689059734344,1,2816.08869999763,0.0425199999999999,llm,True,True,purchase,administrative rights
llm_first,rag,slm2,198,True,success,0,0.581689059734344,1,3099.33910000836,0.0015125,slm,True,True,access,purchase
llm_first,rag,slm2,199,True,success,0,0.581689059734344,1,3083.61420000437,0.0010425,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,0,True,success,0,0.581689059734344,1,3076.92260001203,0.0010415,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,1,True,success,0,0.581689059734344,1,3187.00110001373,0.0010429999999999,slm,True,True,access,miscellaneous
llm_first,rag,llm1,2,True,success,0,0.581689059734344,1,3167.45710000395,0.001039,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,3,True,success,1,0.581689059734344,1,2748.51659999694,0.0011459999999999,slm,True,True,access,access
llm_first,rag,llm1,4,True,success,1,0.581689059734344,1,2684.57109999144,0.001042,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,5,True,success,1,0.581689059734344,1,3085.8326999878,0.0010415,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,6,True,success,0,0.581689059734344,1,3057.25660000462,0.001141,slm,True,True,hardware,administrative rights
llm_first,rag,llm1,7,True,success,0,0.581689059734344,1,2917.76310000568,0.0010355,slm,True,True,hr support,access
llm_first,rag,llm1,8,True,success,1,0.581689059734344,1,2747.62559999362,0.0010375,slm,True,True,access,access
llm_first,rag,llm1,9,True,success,1,0.581689059734344,1,3033.76310001476,0.0442,llm,True,True,hr support,hr support
llm_first,rag,llm1,10,True,success,1,0.581689059734344,1,2788.54489998775,0.0010445,slm,True,True,hardware,hardware
llm_first,rag,llm1,11,True,success,0,0.581689059734344,1,3022.67430000938,0.0428399999999999,llm,True,True,miscellaneous,hardware
llm_first,rag,llm1,12,True,success,0,0.581689059734344,1,2961.52889999211,0.001032,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,13,True,success,0,0.581689059734344,1,2792.85440000239,0.0010415,slm,True,True,access,miscellaneous
llm_first,rag,llm1,14,True,success,0,0.581689059734344,1,2796.40380002092,0.0010445,slm,True,True,purchase,hardware
llm_first,rag,llm1,15,True,success,1,0.581689059734344,1,3123.80359999951,0.001049,slm,True,True,access,access
llm_first,rag,llm1,16,True,success,0,0.581689059734344,1,2997.19039999763,0.0010385,slm,True,True,purchase,miscellaneous
llm_first,rag,llm1,17,True,success,0,0.581689059734344,1,2693.31170001532,0.04316,llm,True,True,purchase,access
llm_first,rag,llm1,18,True,success,0,0.581689059734344,1,2776.9427000021,0.0011565,slm,True,True,hardware,hr support
llm_first,rag,llm1,19,True,success,1,0.581689059734344,1,2960.05739999236,0.00105,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,20,True,success,0,0.581689059734344,1,2916.72830001334,0.0425399999999999,llm,True,True,administrative rights,hardware
llm_first,rag,llm1,21,True,success,0,0.581689059734344,1,2990.10329999146,0.001055,slm,True,True,hr support,internal project
llm_first,rag,llm1,22,True,success,0,0.581689059734344,1,3001.74209999386,0.001046,slm,True,True,hr support,hardware
llm_first,rag,llm1,23,True,success,1,0.581689059734344,1,3061.49429999641,0.0010395,slm,True,True,access,access
llm_first,rag,llm1,24,True,success,0,0.581689059734344,1,3018.67620000848,0.00105,slm,True,True,purchase,hardware
llm_first,rag,llm1,25,True,success,0,0.581689059734344,1,3275.51460001268,0.001059,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,26,True,success,1,0.581689059734344,1,2753.71079999604,0.0010429999999999,slm,True,True,access,access
llm_first,rag,llm1,27,True,success,1,0.581689059734344,1,2890.2827000129,0.04238,llm,True,True,hr support,hr support
llm_first,rag,llm1,28,True,success,0,0.581689059734344,1,3162.52549999626,0.001042,slm,True,True,miscellaneous,internal project
llm_first,rag,llm1,29,True,success,1,0.581689059734344,1,2808.40999999782,0.001035,slm,True,True,hardware,hardware
llm_first,rag,llm1,30,True,success,0,0.581689059734344,1,2794.86919997725,0.001046,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,31,True,success,0,0.581689059734344,1,2927.80559998936,0.0010365,slm,True,True,hardware,access
llm_first,rag,llm1,32,True,success,0,0.581689059734344,1,3096.61579999374,0.0010585,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,33,True,success,1,0.581689059734344,1,3415.46119999839,0.0010305,slm,True,True,access,access
llm_first,rag,llm1,34,True,success,0,0.581689059734344,1,2762.89559999713,0.0010765,slm,True,True,hardware,internal project
llm_first,rag,llm1,35,True,success,0,0.581689059734344,1,2714.66850000433,0.0010455,slm,True,True,storage,miscellaneous
llm_first,rag,llm1,36,True,success,0,0.581689059734344,1,2944.20599998557,0.001058,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,37,True,success,0,0.581689059734344,1,2837.12509999168,0.0010455,slm,True,True,internal project,miscellaneous
llm_first,rag,llm1,38,True,success,0,0.581689059734344,1,3020.0267000182,0.0010445,slm,True,True,storage,access
llm_first,rag,llm1,39,True,success,0,0.581689059734344,1,2867.57640002178,0.0462,llm,True,True,hr support,miscellaneous
llm_first,rag,llm1,40,True,success,0,0.581689059734344,1,3747.11419999948,0.0468,llm,True,True,hr support,miscellaneous
llm_first,rag,llm1,41,True,success,0,0.581689059734344,1,3062.40550000802,0.0010555,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,42,True,success,0,0.581689059734344,1,2786.81930000311,0.0010745,slm,True,True,hardware,access
llm_first,rag,llm1,43,True,success,0,0.581689059734344,1,2729.48290000204,0.0010465,slm,True,True,hr support,access
llm_first,rag,llm1,44,True,success,0,0.581689059734344,1,2856.50690001784,0.0428599999999999,llm,True,True,miscellaneous,internal project
llm_first,rag,llm1,45,True,success,0,0.581689059734344,1,2705.76650000293,0.001042,slm,True,True,storage,access
llm_first,rag,llm1,46,True,success,1,0.581689059734344,1,3059.77639998309,0.001047,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,47,True,success,0,0.581689059734344,1,3074.91169997956,0.0010875,slm,True,True,access,hardware
llm_first,rag,llm1,48,True,success,1,0.581689059734344,1,3048.01100000622,0.0010405,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,49,True,success,1,0.581689059734344,1,2802.58370001683,0.0010355,slm,True,True,access,access
llm_first,rag,llm1,50,True,success,0,0.581689059734344,1,2944.68030001735,0.0010525,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,51,True,success,0,0.581689059734344,1,2865.28090000501,0.04486,llm,True,True,hr support,access
llm_first,rag,llm1,52,True,success,1,0.581689059734344,1,2921.8133999966,0.001046,slm,True,True,storage,storage
llm_first,rag,llm1,53,True,success,0,0.581689059734344,1,2880.07280000601,0.0010595,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,54,True,success,0,0.581689059734344,1,3252.68379997578,0.001037,slm,True,True,purchase,miscellaneous
llm_first,rag,llm1,55,True,success,1,0.581689059734344,1,3280.68849997362,0.001032,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,56,True,success,0,0.581689059734344,1,2826.16620001499,0.001038,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,57,True,success,1,0.581689059734344,1,2954.22990000224,0.0010985,slm,True,True,access,access
llm_first,rag,llm1,58,True,success,1,0.581689059734344,1,2983.58139998163,0.001034,slm,True,True,access,access
llm_first,rag,llm1,59,True,success,0,0.581689059734344,1,2893.28719998593,0.001042,slm,True,True,purchase,miscellaneous
llm_first,rag,llm1,60,True,success,0,0.581689059734344,1,2811.8630000099,0.001038,slm,True,True,hr support,access
llm_first,rag,llm1,61,True,success,0,0.581689059734344,1,2871.08280000393,0.0010525,slm,True,True,hardware,storage
llm_first,rag,llm1,62,True,success,0,0.581689059734344,1,2815.25580000015,0.001037,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,63,True,success,0,0.581689059734344,1,2808.90299999737,0.0010385,slm,True,True,storage,access
llm_first,rag,llm1,64,True,success,0,0.581689059734344,1,3018.22019999963,0.04402,llm,True,True,miscellaneous,access
llm_first,rag,llm1,65,True,success,0,0.581689059734344,1,2737.98849998274,0.04272,llm,True,True,purchase,administrative rights
llm_first,rag,llm1,66,True,success,0,0.581689059734344,1,2788.00770000088,0.0010425,slm,True,True,access,internal project
llm_first,rag,llm1,67,True,success,0,0.581689059734344,1,2826.23710000189,0.0010515,slm,True,True,storage,access
llm_first,rag,llm1,68,True,success,1,0.581689059734344,1,2844.57750001456,0.001044,slm,True,True,access,access
llm_first,rag,llm1,69,True,success,0,0.581689059734344,1,2722.59399999165,0.0010405,slm,True,True,hardware,hr support
llm_first,rag,llm1,70,True,success,1,0.581689059734344,1,2771.01450000191,0.0010475,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,71,True,success,1,0.581689059734344,1,2969.58999999333,0.001072,slm,True,True,access,access
llm_first,rag,llm1,72,True,success,0,0.581689059734344,1,2781.52379998937,0.0467,llm,True,True,miscellaneous,administrative rights
llm_first,rag,llm1,73,True,success,1,0.581689059734344,1,3090.44689999427,0.00105,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,74,True,success,0,0.581689059734344,1,2878.44749999931,0.0010465,slm,True,True,access,miscellaneous
llm_first,rag,llm1,75,True,success,0,0.581689059734344,1,3354.50970000238,0.001041,slm,True,True,administrative rights,miscellaneous
llm_first,rag,llm1,76,True,success,0,0.581689059734344,1,3238.00329997902,0.0010975,slm,True,True,access,hr support
llm_first,rag,llm1,77,True,success,0,0.581689059734344,1,2788.30749998451,0.0437399999999999,llm,True,True,hr support,access
llm_first,rag,llm1,78,True,success,0,0.581689059734344,1,3138.82990001002,0.001529,slm,True,True,hardware,access
llm_first,rag,llm1,79,True,success,0,0.581689059734344,1,2715.72120001656,0.0010585,slm,True,True,hardware,purchase
llm_first,rag,llm1,80,True,success,0,0.581689059734344,1,2906.3967000111,0.001041,slm,True,True,internal project,administrative rights
llm_first,rag,llm1,81,True,success,0,0.581689059734344,1,2990.30659999698,0.0010495,slm,True,True,storage,access
llm_first,rag,llm1,82,True,success,0,0.581689059734344,1,2869.00380000588,0.00104,slm,True,True,access,miscellaneous
llm_first,rag,llm1,83,True,success,0,0.581689059734344,1,2849.06460001366,0.043,llm,True,True,administrative rights,miscellaneous
llm_first,rag,llm1,84,True,success,0,0.581689059734344,1,2965.74680000776,0.001037,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,85,True,success,0,0.581689059734344,1,2728.9049999963,0.001039,slm,True,True,storage,access
llm_first,rag,llm1,86,True,success,0,0.581689059734344,1,2850.40730002219,0.0010329999999999,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,87,True,success,0,0.581689059734344,1,2861.79600001196,0.001224,slm,True,True,access,administrative rights
llm_first,rag,llm1,88,True,success,0,0.581689059734344,1,2742.39580001449,0.0010445,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,89,True,success,0,0.581689059734344,1,2855.73549999389,0.0010525,slm,True,True,hr support,access
llm_first,rag,llm1,90,True,success,0,0.581689059734344,1,2693.69549999828,0.0010435,slm,True,True,access,purchase
llm_first,rag,llm1,91,True,success,0,0.581689059734344,1,2820.32330002402,0.0010395,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,92,True,success,0,0.581689059734344,1,2696.22820001677,0.0010415,slm,True,True,access,miscellaneous
llm_first,rag,llm1,93,True,success,0,0.581689059734344,1,2839.62569999857,0.001063,slm,True,True,hardware,administrative rights
llm_first,rag,llm1,94,True,success,0,0.581689059734344,1,3013.47649999661,0.0010415,slm,True,True,administrative rights,miscellaneous
llm_first,rag,llm1,95,True,success,1,0.581689059734344,1,2689.52080002054,0.0010375,slm,True,True,purchase,purchase
llm_first,rag,llm1,96,True,success,0,0.581689059734344,1,3050.91879999963,0.001047,slm,True,True,hr support,access
llm_first,rag,llm1,97,True,success,1,0.581689059734344,1,2961.63350000279,0.001137,slm,True,True,access,access
llm_first,rag,llm1,98,True,success,1,0.581689059734344,1,2674.79570000432,0.0010485,slm,True,True,access,access
llm_first,rag,llm1,99,True,success,0,0.581689059734344,1,2916.33239999646,0.0010565,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,100,True,success,0,0.581689059734344,1,2892.08940000389,0.001034,slm,True,True,hr support,access
llm_first,rag,llm1,101,True,success,0,0.581689059734344,1,2866.68189999181,0.001057,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,102,True,success,1,0.581689059734344,1,3082.02230001916,0.001046,slm,True,True,hardware,hardware
llm_first,rag,llm1,103,True,success,0,0.581689059734344,1,3202.01030001044,0.001042,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,104,True,success,0,0.581689059734344,1,3026.01969998795,0.0010429999999999,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,105,True,success,0,0.581689059734344,1,2708.54799999506,0.0010555,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,106,True,success,0,0.581689059734344,1,3000.42130000656,0.0010455,slm,True,True,hardware,access
llm_first,rag,llm1,107,True,success,1,0.581689059734344,1,2951.38090002001,0.0010429999999999,slm,True,True,access,access
llm_first,rag,llm1,108,True,success,1,0.581689059734344,1,2950.64219998312,0.0010435,slm,True,True,purchase,purchase
llm_first,rag,llm1,109,True,success,0,0.581689059734344,1,3050.38649999187,0.0010485,slm,True,True,internal project,access
llm_first,rag,llm1,110,True,success,1,0.581689059734344,1,2738.79199998918,0.0010395,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,111,True,success,0,0.581689059734344,1,3049.61839999305,0.0010575,slm,True,True,hardware,access
llm_first,rag,llm1,112,True,success,0,0.581689059734344,1,2787.74599998723,0.0010415,slm,True,True,miscellaneous,access
llm_first,rag,llm1,113,True,success,0,0.581689059734344,1,2946.25000000814,0.001056,slm,True,True,purchase,miscellaneous
llm_first,rag,llm1,114,True,success,0,0.581689059734344,1,2820.0327999948,0.001069,slm,True,True,access,miscellaneous
llm_first,rag,llm1,115,True,success,0,0.581689059734344,1,2897.77750000939,0.00108,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,116,True,success,1,0.581689059734344,1,2995.26850000256,0.001037,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,117,True,success,0,0.581689059734344,1,2843.93539998563,0.001066,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,118,True,success,1,0.581689059734344,1,2774.72610000404,0.0010395,slm,True,True,internal project,internal project
llm_first,rag,llm1,119,True,success,1,0.581689059734344,1,3078.91869999002,0.04276,llm,True,True,hr support,hr support
llm_first,rag,llm1,120,True,success,1,0.581689059734344,1,2783.62020000349,0.001039,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,121,True,success,1,0.581689059734344,1,2990.41830000351,0.04868,llm,True,True,hr support,hr support
llm_first,rag,llm1,122,True,success,0,0.581689059734344,1,2809.53699999372,0.00104,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,123,True,success,1,0.581689059734344,1,2861.69489999883,0.001041,slm,True,True,hr support,hr support
llm_first,rag,llm1,124,True,success,1,0.581689059734344,1,2906.63630000199,0.001038,slm,True,True,access,access
llm_first,rag,llm1,125,True,success,0,0.581689059734344,1,2829.30039998609,0.0010495,slm,True,True,storage,administrative rights
llm_first,rag,llm1,126,True,success,0,0.581689059734344,1,3180.36730002495,0.001069,slm,True,True,access,miscellaneous
llm_first,rag,llm1,127,True,success,0,0.581689059734344,1,2772.91749999858,0.0010415,slm,True,True,access,miscellaneous
llm_first,rag,llm1,128,True,success,1,0.581689059734344,1,2944.65180000406,0.0010395,slm,True,True,hardware,hardware
llm_first,rag,llm1,129,True,success,0,0.581689059734344,1,2802.11879999842,0.001039,slm,True,True,access,internal project
llm_first,rag,llm1,130,True,success,0,0.581689059734344,1,2844.09319999394,0.0010745,slm,True,True,hardware,internal project
llm_first,rag,llm1,131,True,success,0,0.581689059734344,1,3030.39589998661,0.04262,llm,True,True,purchase,administrative rights
llm_first,rag,llm1,132,True,success,1,0.581689059734344,1,2700.044600002,0.0428399999999999,llm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,133,True,success,1,0.581689059734344,1,2988.46419999608,0.001193,slm,True,True,access,access
llm_first,rag,llm1,134,True,success,0,0.581689059734344,1,2705.3270000033,0.001037,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,135,True,success,1,0.581689059734344,1,2929.25039998954,0.001049,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,136,True,success,0,0.581689059734344,1,2841.79690000019,0.0010525,slm,True,True,purchase,miscellaneous
llm_first,rag,llm1,137,True,success,0,0.581689059734344,1,2965.98609999637,0.0425199999999999,llm,True,True,hr support,internal project
llm_first,rag,llm1,138,True,success,0,0.581689059734344,1,3063.23600001633,0.0010695,slm,True,True,hardware,storage
llm_first,rag,llm1,139,True,success,0,0.581689059734344,1,2864.2824999988,0.0010485,slm,True,True,hardware,access
llm_first,rag,llm1,140,True,success,0,0.581689059734344,1,2857.50339998048,0.0010429999999999,slm,True,True,access,miscellaneous
llm_first,rag,llm1,141,True,success,0,0.581689059734344,1,2777.27520000189,0.0010395,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,142,True,success,0,0.581689059734344,1,2985.17719999654,0.04324,llm,True,True,hr support,miscellaneous
llm_first,rag,llm1,143,True,success,1,0.581689059734344,1,3032.41069999057,0.001037,slm,True,True,access,access
llm_first,rag,llm1,144,True,success,1,0.581689059734344,1,2842.53429999807,0.0010535,slm,True,True,hr support,hr support
llm_first,rag,llm1,145,True,success,1,0.581689059734344,1,2950.96660000854,0.04258,llm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,146,True,success,0,0.581689059734344,1,2810.97649998264,0.001052,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,147,True,success,0,0.581689059734344,1,2979.13479999988,0.0010315,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,148,True,success,0,0.581689059734344,1,3137.38840000587,0.0010345,slm,True,True,hr support,access
llm_first,rag,llm1,149,True,success,0,0.581689059734344,1,2997.43139999918,0.0010365,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,150,True,success,0,0.581689059734344,1,2861.22669998439,0.001057,slm,True,True,storage,miscellaneous
llm_first,rag,llm1,151,True,success,0,0.581689059734344,1,3122.85869999323,0.04312,llm,True,True,administrative rights,purchase
llm_first,rag,llm1,152,True,success,0,0.581689059734344,1,3020.68899999721,0.04386,llm,True,True,miscellaneous,hardware
llm_first,rag,llm1,153,True,success,0,0.581689059734344,1,2704.96420000563,0.0010735,slm,True,True,hardware,storage
llm_first,rag,llm1,154,True,success,0,0.581689059734344,1,2786.63479999522,0.0010735,slm,True,True,hardware,internal project
llm_first,rag,llm1,155,True,success,0,0.581689059734344,1,2858.60400000819,0.001107,slm,True,True,hardware,administrative rights
llm_first,rag,llm1,156,True,success,1,0.581689059734344,1,2824.57739999517,0.0010475,slm,True,True,miscellaneous,miscellaneous
llm_first,rag,llm1,157,True,success,0,0.581689059734344,1,2935.17859998974,0.001049,slm,True,True,miscellaneous,access
llm_first,rag,llm1,158,True,success,0,0.581689059734344,1,3007.83839999348,0.0430199999999999,llm,True,True,miscellaneous,hardware
llm_first,rag,llm1,159,True,success,0,0.581689059734344,1,2833.93330001854,0.0012144999999999,slm,True,True,hardware,administrative rights
llm_first,rag,llm1,160,True,success,0,0.581689059734344,1,2871.3583999779,0.001047,slm,True,True,hardware,purchase
llm_first,rag,llm1,161,True,success,0,0.581689059734344,1,2882.643799996,0.001044,slm,True,True,hr support,administrative rights
llm_first,rag,llm1,162,True,success,0,0.581689059734344,1,2891.27120000193,0.0010425,slm,True,True,hr support,administrative rights
llm_first,rag,llm1,163,True,success,1,0.581689059734344,1,2784.35760000138,0.001037,slm,True,True,access,access
llm_first,rag,llm1,164,True,success,0,0.581689059734344,1,2967.6191000035,0.0010485,slm,True,True,access,miscellaneous
llm_first,rag,llm1,165,True,success,0,0.581689059734344,1,2869.4705000089,0.001034,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,166,True,success,1,0.581689059734344,1,2821.11059999442,0.0010375,slm,True,True,access,access
llm_first,rag,llm1,167,True,success,1,0.581689059734344,1,3185.74019998777,0.0011105,slm,True,True,access,access
llm_first,rag,llm1,168,True,success,0,0.581689059734344,1,2757.17009999789,0.04246,llm,True,True,storage,purchase
llm_first,rag,llm1,169,True,success,0,0.581689059734344,1,2783.98959999321,0.001047,slm,True,True,access,miscellaneous
llm_first,rag,llm1,170,True,success,0,0.581689059734344,1,2755.85280000814,0.0010465,slm,True,True,hr support,access
llm_first,rag,llm1,171,True,success,1,0.581689059734344,1,2810.77459998778,0.0010465,slm,True,True,access,access
llm_first,rag,llm1,172,True,success,0,0.581689059734344,1,2807.03580001136,0.001035,slm,True,True,internal project,access
llm_first,rag,llm1,173,True,success,0,0.581689059734344,1,2955.30060000601,0.001037,slm,True,True,hardware,access
llm_first,rag,llm1,174,True,success,1,0.581689059734344,1,2775.65100000356,0.001044,slm,True,True,storage,storage
llm_first,rag,llm1,175,True,success,1,0.581689059734344,1,2917.52640000777,0.0010445,slm,True,True,hr support,hr support
llm_first,rag,llm1,176,True,success,0,0.581689059734344,1,2905.88750000461,0.0010505,slm,True,True,administrative rights,storage
llm_first,rag,llm1,177,True,success,0,0.581689059734344,1,3009.39600000856,0.0010475,slm,True,True,miscellaneous,access
llm_first,rag,llm1,178,True,success,0,0.581689059734344,1,2819.25770000088,0.0012195,slm,True,True,hardware,access
llm_first,rag,llm1,179,True,success,1,0.581689059734344,1,2982.66929999226,0.0010329999999999,slm,True,True,hr support,hr support
llm_first,rag,llm1,180,True,success,0,0.581689059734344,1,2878.77949999528,0.00104,slm,True,True,hr support,administrative rights
llm_first,rag,llm1,181,True,success,0,0.581689059734344,1,2794.91140000754,0.00104,slm,True,True,hr support,miscellaneous
llm_first,rag,llm1,182,True,success,0,0.581689059734344,1,2916.91770000034,0.001046,slm,True,True,access,miscellaneous
llm_first,rag,llm1,183,True,success,0,0.581689059734344,1,2764.25919999019,0.001059,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,184,True,success,0,0.581689059734344,1,2890.53810000768,0.001041,slm,True,True,purchase,hardware
llm_first,rag,llm1,185,True,success,1,0.581689059734344,1,2961.88349998556,0.0010455,slm,True,True,access,access
llm_first,rag,llm1,186,True,success,0,0.581689059734344,1,3226.27010001451,0.0010395,slm,True,True,miscellaneous,internal project
llm_first,rag,llm1,187,True,success,0,0.581689059734344,1,3019.47169998311,0.0010395,slm,True,True,miscellaneous,access
llm_first,rag,llm1,188,True,success,0,0.581689059734344,1,2717.04540000064,0.0010429999999999,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,189,True,success,0,0.581689059734344,1,2839.1536999843,0.001039,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,190,True,success,0,0.581689059734344,1,2841.1145999853,0.0010595,slm,True,True,purchase,administrative rights
llm_first,rag,llm1,191,True,success,0,0.581689059734344,1,2855.40830000536,0.0010674999999999,slm,True,True,hardware,miscellaneous
llm_first,rag,llm1,192,True,success,1,0.581689059734344,1,2910.25549999903,0.0010385,slm,True,True,hr support,hr support
llm_first,rag,llm1,193,True,success,1,0.581689059734344,1,3097.23159999703,0.0010445,slm,True,True,storage,storage
llm_first,rag,llm1,194,True,success,0,0.581689059734344,1,2778.34029999212,0.0010375,slm,True,True,storage,access
llm_first,rag,llm1,195,True,success,0,0.581689059734344,1,2992.66799999168,0.0010325,slm,True,True,hr support,access
llm_first,rag,llm1,196,True,success,0,0.581689059734344,1,2773.70150000206,0.04334,llm,True,True,purchase,access
